UT,作者,机构,第几作者
WOS:000645067700001,"Zhang, CW","Qingdao Univ Technol, Sch Civil Engn, Qingdao 266033, Peoples R China.",5
WOS:000528273200014,"Weng, YH","Nanjing Forestry Univ, Coinnovat Ctr Sustainable Forestry Southern China, Key Lab Forest Genet & Biotechnol, Minist Educ, Nanjing 210037, Peoples R China.",1
WOS:000528273200014,"Zhu, LM","China Forestry Univ, Nanjing Forestry Univ, Coll Biol & Environm, Nanjing 210037, Peoples R China.",2
WOS:000528273200014,"Ma, Y","Jinling Inst Technol, Nanjing 210037, Peoples R China.",3
WOS:000528273200014,"Su, H","Nanjing Forestry Univ, Coinnovat Ctr Sustainable Forestry Southern China, Key Lab Forest Genet & Biotechnol, Minist Educ, Nanjing 210037, Peoples R China.",4
WOS:000528273200014,"Lu, L","Nanjing Forestry Univ, Coinnovat Ctr Sustainable Forestry Southern China, Key Lab Forest Genet & Biotechnol, Minist Educ, Nanjing 210037, Peoples R China.",5
WOS:000528273200014,"Wang, PK","Nanjing Forestry Univ, Coinnovat Ctr Sustainable Forestry Southern China, Key Lab Forest Genet & Biotechnol, Minist Educ, Nanjing 210037, Peoples R China.",6
WOS:000528273200014,"Chen, JH","Nanjing Forestry Univ, Coinnovat Ctr Sustainable Forestry Southern China, Key Lab Forest Genet & Biotechnol, Minist Educ, Nanjing 210037, Peoples R China.",7
WOS:000528273200014,"Ali, A","Nanjing Forestry Univ, Coinnovat Ctr Sustainable Forestry Southern China, Key Lab Forest Genet & Biotechnol, Minist Educ, Nanjing 210037, Peoples R China.",8
WOS:000528273200014,"Zheng, RH","Fujian Acad Forestry, Fuzhou 350012, Peoples R China.",9
WOS:000528273200014,"Shi, JS","Nanjing Forestry Univ, Coinnovat Ctr Sustainable Forestry Southern China, Key Lab Forest Genet & Biotechnol, Minist Educ, Nanjing 210037, Peoples R China.",10
WOS:000423653300009,"Zou, XM","Nanjing Univ Sci & Technol, Sch Comp Sci & Engn, Nanjing 210094, Jiangsu, Peoples R China.",1
WOS:000423653300009,"Feng, L","Jingling Inst Technol, Sch Comp Engn, Nanjing 211169, Jiangsu, Peoples R China.",2
WOS:000423653300009,"Sun, HJ","Nanjing Univ Sci & Technol, Sch Comp Sci & Engn, Nanjing 210094, Jiangsu, Peoples R China.",3
WOS:000330161400022,"Han, J","Nanjing Agr Univ, Coll Hort, Nanjing 210095, Jiangsu, Peoples R China.",1
WOS:000330161400022,"Li, A","Nanjing Agr Univ, Coll Hort, Nanjing 210095, Jiangsu, Peoples R China.",2
WOS:000330161400022,"Liu, H","Nanjing Jinling Inst Technol, Dept Hort, Nanjing 210038, Jiangsu, Peoples R China.",3
WOS:000330161400022,"Wen, XC","Nanjing Agr Univ, Coll Hort, Nanjing 210095, Jiangsu, Peoples R China.",4
WOS:000330161400022,"Zhao, MZ","Nanjing Jinling Inst Technol, Dept Hort, Nanjing 210038, Jiangsu, Peoples R China.",5
WOS:000330161400022,"Korir, NB","Nanjing Agr Univ, Coll Hort, Nanjing 210095, Jiangsu, Peoples R China.",6
WOS:000330161400022,"Korir, NK","Nanjing Agr Univ, Coll Hort, Nanjing 210095, Jiangsu, Peoples R China.",7
WOS:000330161400022,"Wang, C","Nanjing Agr Univ, Coll Hort, Nanjing 210095, Jiangsu, Peoples R China.",8
WOS:000330161400022,"Fang, JG","Nanjing Agr Univ, Coll Hort, Nanjing 210095, Jiangsu, Peoples R China.",9
WOS:000325757900004,"Li, D","Sun Yat Sen Univ, Sch Engn, Dept Biomed Engn, Guangzhou 510275, Guangdong, Peoples R China.",1
WOS:000325757900004,"Sun, HF","117th Mil Hosp PLA, Ctr Plast & Reconstruct Surg, Nanjin Mil Area, Hangzhou 310013, Zhejiang, Peoples R China.",2
WOS:000325757900004,"Hu, XH","Jinling Inst Technol, Sch Mat Engn, Nanjing 211169, Jiangsu, Peoples R China.",3
WOS:000325757900004,"Lin, YL","Grandhope Biotech Co Ltd, Natl Engn Lab Regenerat Med Devices, Guangzhou 510530, Guangdong, Peoples R China.",4
WOS:000325757900004,"Xu, B","Grandhope Biotech Co Ltd, Natl Engn Lab Regenerat Med Devices, Guangzhou 510530, Guangdong, Peoples R China.",5
WOS:000321349500001,"Mo, XH","Jinling Inst Technol, Dept Informat Technol, Nanjing 211169, Jiangsu, Peoples R China.",1
WOS:000321349500001,"Lan, QX","Southeast Univ, Sch Automat, Nanjing 210096, Jiangsu, Peoples R China.",2
WOS:000251536800032,"Dai, SY","Jinling Inst Technol, Gen Study Program, Nanjing, Peoples R China.",1
WOS:000251536800032,"Pan, YF","Jiangxi Normal Univ, Sch Math & Informat, Nanchang, Peoples R China.",2
WOS:001670929100001,"Yang, HZ","Jinling Inst Technol, Sch Network & Telecom Engn, Nanjing 211169, Peoples R China.",1
WOS:001670929100001,"Miao, YQ","Jiangsu Ocean Univ, Sch Elect Engn, Lianyungang 222005, Peoples R China.",2
WOS:001670929100001,"Chen, P","Jinling Inst Technol, Sch Network & Telecom Engn, Nanjing 211169, Peoples R China.",3
WOS:001670929100001,"Zhang, ZG","Jiangsu Ocean Univ, Sch Elect Engn, Lianyungang 222005, Peoples R China.",4
WOS:001670929100001,"Yan, ZJ","Chinese Acad Sci, Astron Opt Instrument Grp, Shanghai Astron Observ, Shanghai 200030, Peoples R China.",5
WOS:001577437000007,"Wang, XQ","Jinling Inst Technol, Sch Architectural Engn, Nanjing, Jiangsu, Peoples R China.",1
WOS:001577437000007,"Li, XY","Jinling Inst Technol, Sch Architectural Engn, Nanjing, Jiangsu, Peoples R China.",2
WOS:001577437000007,"Chen, YZ","Jinling Inst Technol, Sch Architectural Engn, Nanjing, Jiangsu, Peoples R China.",3
WOS:001577437000007,"Qiu, XY","Anhui Jianzhu Univ, Sch Civil Engn, Hefei, Anhui, Peoples R China.",4
WOS:001577437000007,"Song, L","Hohai Univ, Sch Mech & Mat, Nanjing, Jiangsu, Peoples R China.",5
WOS:001512539200002,"Yang, L","Nanjing Normal Univ, Jiangsu Collaborat Innovat Ctr Biomed Funct Mat, Sch Chem & Mat Sci, Jiangsu Key Lab New Power Batteries, Nanjing 210023, Peoples R China.",1
WOS:001512539200002,"Zhan, ZP","Nanjing Normal Univ, Jiangsu Collaborat Innovat Ctr Biomed Funct Mat, Sch Chem & Mat Sci, Jiangsu Key Lab New Power Batteries, Nanjing 210023, Peoples R China.",2
WOS:001512539200002,"Yang, JH","Nanjing Normal Univ, Jiangsu Collaborat Innovat Ctr Biomed Funct Mat, Sch Chem & Mat Sci, Jiangsu Key Lab New Power Batteries, Nanjing 210023, Peoples R China.",3
WOS:001512539200002,"Shao, XY","Nanjing Normal Univ, Jiangsu Collaborat Innovat Ctr Biomed Funct Mat, Sch Chem & Mat Sci, Jiangsu Key Lab New Power Batteries, Nanjing 210023, Peoples R China.",4
WOS:001512539200002,"Yu, JX","Jinling Inst Technol, Sch Mat Engn, Nanjing 211169, Peoples R China.",5
WOS:001512539200002,"Wang, C","Berzelius Nanjing Co Ltd, Nanjing 210012, Peoples R China.",6
WOS:001512539200002,"Li, Z","Berzelius Nanjing Co Ltd, Nanjing 210012, Peoples R China.",7
WOS:001512539200002,"Cao, X","Nanjing Normal Univ, Jiangsu Collaborat Innovat Ctr Biomed Funct Mat, Sch Chem & Mat Sci, Jiangsu Key Lab New Power Batteries, Nanjing 210023, Peoples R China.",8
WOS:001512539200002,"Tang, YW","Nanjing Normal Univ, Jiangsu Collaborat Innovat Ctr Biomed Funct Mat, Sch Chem & Mat Sci, Jiangsu Key Lab New Power Batteries, Nanjing 210023, Peoples R China.",9
WOS:001512539200002,"Wu, P","Nanjing Normal Univ, Jiangsu Collaborat Innovat Ctr Biomed Funct Mat, Sch Chem & Mat Sci, Jiangsu Key Lab New Power Batteries, Nanjing 210023, Peoples R China.",10
WOS:001469040500001,"Lv, LL","Jinling Inst Technol, Sch Architectural Engn, Nanjing, Peoples R China.",1
WOS:001469040500001,"Chen, CJ","Nanjing Univ Posts & Telecommun, Sch Sociol & Populat Studies, 9 Wenyuan Rd, Nanjing, Peoples R China.",2
WOS:001469040500001,"Wang, SM","Nanjing Univ Posts & Telecommun, Sch Sociol & Populat Studies, 9 Wenyuan Rd, Nanjing, Peoples R China.",3
WOS:001469040500001,"Zeng, QL","Nanjing Univ Posts & Telecommun, Sch Sociol & Populat Studies, 9 Wenyuan Rd, Nanjing, Peoples R China.",4
WOS:001060595700027,"Zhu, Z","Jinling Inst Technol, Sch Comp Engn, Nanjing, Peoples R China.",1
WOS:001060595700027,"Zhang, XG","Southeast Univ, Sch Instrument Sci & Engn, Nanjing, Peoples R China.",2
WOS:000747689900060,"Chen, DY","Jinling Inst Technol, Coll Hort, Nanjing 210038, Peoples R China.",1
WOS:000747689900060,"Liu, H","Powerchina Zhongnan Engn Corp Ltd, Changsha 410014, Peoples R China.",2
WOS:000747689900060,"Liu, Y","Powerchina Zhongnan Engn Corp Ltd, Changsha 410014, Peoples R China.",3
WOS:000747689900060,"Hu, J","Powerchina Zhongnan Engn Corp Ltd, Changsha 410014, Peoples R China.",4
WOS:000747689900060,"Li, PZ","Jinling Inst Technol, Coll Hort, Nanjing 210038, Peoples R China.",5
WOS:000747689900060,"Liu, Y","Powerchina Zhongnan Engn Corp Ltd, Changsha 410014, Peoples R China.",6
WOS:000747689900060,"Li, SL","Jinling Inst Technol, Coll Hort, Nanjing 210038, Peoples R China.",7
WOS:000747689900060,"Ma, JZ","Jinling Inst Technol, Coll Hort, Nanjing 210038, Peoples R China.",8
WOS:000747689900060,"Wu, SY","Jinling Inst Technol, Coll Hort, Nanjing 210038, Peoples R China.",9
WOS:000747689900060,"Shao, XH","Hohai Univ, Coll Agr Engn, Nanjing 210098, Peoples R China.",10
WOS:000493525500072,"Gu, W","Jinling Inst Technol, Sch Business, Nanjing 211169, Jiangsu, Peoples R China.",1
WOS:000493525500072,"Bao, P","Kongju Natl Univ, Elect Commerce, Kong Ju 32588, South Korea.",2
WOS:000493525500072,"Hao, WY","Fuzhou Univ, Xiamen Acad Arts & Design, Xiamen 361000, Fujian, Peoples R China.",3
WOS:000493525500072,"Kim, J","Kongju Natl Univ, Comp Sci & Engn, Cheonan 31080, South Korea.",4
WOS:000467500700008,"Lin, HW","Jinling Inst Technol, Fac Sci, Nanjing 211169, Jiangsu, Peoples R China.",1
WOS:000467500700008,"Gao, YL","Beifang Univ Nationalities, Informat & Syst Sci, Yinchuan 750021, Peoples R China.",2
WOS:000467500700008,"Wang, XL","Xidian Univ, Sch Comp Sci & Technol, Xian 710071, Shaanxi, Peoples R China.",3
WOS:000467500700008,"Su, SB","Jinling Inst Technol, Sch Comp Engn, Nanjing 211169, Jiangsu, Peoples R China.",4
WOS:000464482600017,"Xiao, L","Nanjing Univ Aeronaut & Astronaut, Coll Econ & Management, Nanjing 211106, Jiangsu, Peoples R China.",1
WOS:000464482600017,"Zhang, YC","Southwestern Univ Finance & Econ, Sch Publ Adm, Chengdu 610074, Sichuan, Peoples R China.",2
WOS:000464482600017,"Fu, B","Jinling Inst Technol, Sch Business, Nanjing 211169, Jiangsu, Peoples R China.",3
WOS:000445170200140,"Ren, BW","Nanjing Univ Sci & Technol, Sch Mat Sci & Engn, Nanjing 210094, Jiangsu, Peoples R China.",1
WOS:000445170200140,"Chen, XY","Nanjing Univ Sci & Technol, Sch Mat Sci & Engn, Nanjing 210094, Jiangsu, Peoples R China.",2
WOS:000445170200140,"Du, SK","Nanjing Univ Sci & Technol, Sch Mat Sci & Engn, Nanjing 210094, Jiangsu, Peoples R China.",3
WOS:000445170200140,"Ma, Y","Nanjing Univ Sci & Technol, Sch Mat Sci & Engn, Nanjing 210094, Jiangsu, Peoples R China.",4
WOS:000445170200140,"Chen, HA","Nanjing Univ Sci & Technol, Sch Mat Sci & Engn, Nanjing 210094, Jiangsu, Peoples R China.",5
WOS:000445170200140,"Yuan, GL","Nanjing Univ Sci & Technol, Sch Mat Sci & Engn, Nanjing 210094, Jiangsu, Peoples R China.",6
WOS:000445170200140,"Li, JL","Nanjing Univ Sci & Technol, Sch Mat Sci & Engn, Nanjing 210094, Jiangsu, Peoples R China.",7
WOS:000445170200140,"Xiong, DS","Nanjing Univ Sci & Technol, Sch Mat Sci & Engn, Nanjing 210094, Jiangsu, Peoples R China.",8
WOS:000445170200140,"Tan, HP","Nanjing Univ Sci & Technol, Sch Mat Sci & Engn, Nanjing 210094, Jiangsu, Peoples R China.",9
WOS:000445170200140,"Ling, ZH","Jinling Hosp, Dept Orthopaed, Nanjing 210002, Jiangsu, Peoples R China.",10
WOS:000445170200140,"Chen, Y","Nanjing Univ Sci & Technol, Sch Mat Sci & Engn, Nanjing 210094, Jiangsu, Peoples R China.",11
WOS:000445170200140,"Hu, XH","Jinling Inst Technol, Sch Mat Engn, Nanjing 211169, Jiangsu, Peoples R China.",12
WOS:000445170200140,"Niu, XH","Nanjing Hosp Integrated Tradit Chinese & Western, Dept Luoli, Nanjing 210014, Peoples R China.",13
WOS:000307808900011,"Wang, L","S China Agr Univ, Coll Vet Med, Guangzhou 510642, Guangdong, Peoples R China.",1
WOS:000307808900011,"Guo, YF","S China Agr Univ, Coll Vet Med, Guangzhou 510642, Guangdong, Peoples R China.",2
WOS:000307808900011,"Qi, HT","S China Agr Univ, Coll Vet Med, Guangzhou 510642, Guangdong, Peoples R China.",3
WOS:000307808900011,"Su, S","S China Agr Univ, Coll Vet Med, Guangzhou 510642, Guangdong, Peoples R China.",4
WOS:000307808900011,"Chen, JD","S China Agr Univ, Coll Vet Med, Guangzhou 510642, Guangdong, Peoples R China.",5
WOS:000307808900011,"Zhao, FR","S China Agr Univ, Coll Vet Med, Guangzhou 510642, Guangdong, Peoples R China.",6
WOS:000307808900011,"Cao, N","S China Agr Univ, Coll Vet Med, Guangzhou 510642, Guangdong, Peoples R China.",7
WOS:000307808900011,"Zhang, MZ","S China Agr Univ, Coll Vet Med, Guangzhou 510642, Guangdong, Peoples R China.",8
WOS:000307808900011,"Zhang, CY","S China Agr Univ, Coll Vet Med, Guangzhou 510642, Guangdong, Peoples R China.",9
WOS:000307808900011,"Huang, Z","S China Agr Univ, Coll Vet Med, Guangzhou 510642, Guangdong, Peoples R China.",10
WOS:000307808900011,"Tan, LK","S China Agr Univ, Coll Vet Med, Guangzhou 510642, Guangdong, Peoples R China.",11
WOS:000307808900011,"Li, SJ","S China Agr Univ, Coll Vet Med, Guangzhou 510642, Guangdong, Peoples R China.",12
WOS:000307808900011,"Zhang, GH","S China Agr Univ, Coll Vet Med, Guangzhou 510642, Guangdong, Peoples R China.",13
WOS:001695093700001,"Dai, W","Jinling Inst Technol, Sch Anim Sci & Food Engn, Nanjing 210038, Peoples R China.",1
WOS:001695093700001,"Wen, XH","Southeast Univ, Sch Biol Sci & Med Engn, Nanjing 210096, Peoples R China.",2
WOS:001695093700001,"Wu, J","Nanjing Med Univ, Dept Bioinformat, Nanjing 211166, Peoples R China.",3
WOS:001695093700001,"Wang, JK","Southeast Univ, Sch Biol Sci & Med Engn, Nanjing 210096, Peoples R China.",4
WOS:001651809500001,"Wang, XQ","Jinling Inst Technol, Sch Architectural Engn, Nanjing, Peoples R China.",1
WOS:001651809500001,"Qiu, XY","Anhui Jianzhu Univ, Sch Civil Engn, Hefei, Peoples R China.",2
WOS:001651809500001,"Chen, YZ","Jinling Inst Technol, Sch Architectural Engn, Nanjing, Peoples R China.",3
WOS:001651809500001,"Song, L","Hohai Univ, Sch Mech & Mat, Nanjing, Peoples R China.",4
WOS:001635082000001,"Yang, LY","Jinling Inst Technol, Sch Architectural Engn, Nanjing 211169, Peoples R China.",1
WOS:001635082000001,"Wang, S","Jinling Inst Technol, Sch Architectural Engn, Nanjing 211169, Peoples R China.",2
WOS:001635082000001,"Fang, H","Nanjing Tech Univ, Coll Civil Engn, Nanjing 211816, Peoples R China.",3
WOS:001635082000001,"Song, YS","Jinling Inst Technol, Sch Architectural Engn, Nanjing 211169, Peoples R China.",4
WOS:001635082000001,"Xie, HL","Anhui Univ Technol, Dept Civil Engn & Architecture, Maanshan 243099, Peoples R China.",5
WOS:001635082000001,"Chen, C","Nanjing Tech Univ, Coll Civil Engn, Nanjing 211816, Peoples R China.",6
WOS:001583768800001,"Yan, ZJ","Chinese Acad Sci, Shanghai Astron Observ, Astron Opt Instrument Grp, Shanghai 200030, Peoples R China.",1
WOS:001583768800001,"Yang, HZ","Jinling Inst Technol, Engn Sch Network & Telecom, Nanjing 211169, Peoples R China.",2
WOS:001583768800001,"Zhang, ZG","Jiangsu Ocean Univ, Sch Elect Engn, Lianyungang 222005, Peoples R China.",3
WOS:001583768800001,"Xu, C","Chinese Acad Sci, Shanghai Astron Observ, Astron Opt Instrument Grp, Shanghai 200030, Peoples R China.",4
WOS:001583768800001,"Sun, C","Jinling Inst Technol, Engn Sch Network & Telecom, Nanjing 211169, Peoples R China.",5
WOS:001583768800001,"Wen, XR","Chinese Acad Sci, Shanghai Astron Observ, Astron Opt Instrument Grp, Shanghai 200030, Peoples R China.",6
WOS:001535763700001,"Yang, SY","Natl Univ Def Technol, Coll Meteorol & Oceanog, Changsha 410073, Peoples R China.",1
WOS:001535763700001,"Tang, YZ","Jinling Inst Technol, Coll Intelligent Sci & Control Engn, Nanjing 211169, Peoples R China.",2
WOS:001535763700001,"Zhou, ZM","Natl Univ Def Technol, Coll Meteorol & Oceanog, Changsha 410073, Peoples R China.",3
WOS:001535763700001,"Zhao, XF","Natl Univ Def Technol, Coll Meteorol & Oceanog, Changsha 410073, Peoples R China.",4
WOS:001535763700001,"Yang, P","Natl Univ Def Technol, Coll Meteorol & Oceanog, Changsha 410073, Peoples R China.",5
WOS:001535763700001,"Hu, YF","Natl Univ Def Technol, Coll Meteorol & Oceanog, Changsha 410073, Peoples R China.",6
WOS:001535763700001,"Bo, R","Natl Univ Def Technol, Coll Meteorol & Oceanog, Changsha 410073, Peoples R China.",7
WOS:001419843300001,"Li, L","Southeast Univ, Adv Photon Ctr, Nanjing 210096, Jiangsu, Peoples R China.",1
WOS:001419843300001,"Cui, J","Southeast Univ, Adv Photon Ctr, Nanjing 210096, Jiangsu, Peoples R China.",2
WOS:001419843300001,"Zhang, X","Southeast Univ, Adv Photon Ctr, Nanjing 210096, Jiangsu, Peoples R China.",3
WOS:001419843300001,"Fang, RT","Southeast Univ, Adv Photon Ctr, Nanjing 210096, Jiangsu, Peoples R China.",4
WOS:001419843300001,"Gao, YN","Southeast Univ, Adv Photon Ctr, Nanjing 210096, Jiangsu, Peoples R China.",5
WOS:001419843300001,"Cao, ZL","Southeast Univ, Adv Photon Ctr, Nanjing 210096, Jiangsu, Peoples R China.",6
WOS:001419843300001,"Wang, SC","Changshu Inst Technol, Coll Elect & Informat Engn, Changshu 215500, Jiangsu, Peoples R China.",7
WOS:001419843300001,"Dai, Q","Jinling Inst Technol, Sch Network & Commun Engn, Nanjing 210096, Jiangsu, Peoples R China.",8
WOS:001419843300001,"Zhang, JZ","Southeast Univ, Adv Photon Ctr, Nanjing 210096, Jiangsu, Peoples R China.",9
WOS:001644603500016,"Li, M","Nanjing Univ Informat Sci & Technol, Sch Artificial Intelligence, Sch Future Technol, Nanjing, Peoples R China.",1
WOS:001644603500016,"Jin, XQ","Nanjing Univ, Sch Elect Sci & Engn, Nanjing, Peoples R China.",2
WOS:001644603500016,"Hu, XJ","Jinling Inst Technol, Sch Comp Engn, Nanjing, Peoples R China.",3
WOS:001644603500016,"Cao, JH","Nanjing Univ, Sch Elect Sci & Engn, Nanjing, Peoples R China.",4
WOS:001644603500016,"Du, SD","Nanjing Univ, Sch Elect Sci & Engn, Nanjing, Peoples R China.",5
WOS:001644603500016,"Li, Y","Nanjing Univ Informat Sci & Technol, Sch Artificial Intelligence, Sch Future Technol, Nanjing, Peoples R China.",6
WOS:001242278500001,"Jiang, ZY","Nanjing Univ Aeronaut & Astronaut, Coll Mat Sci & Technol, Nanjing 210016, Peoples R China.",1
WOS:001242278500001,"Zheng, Y","Nanjing Univ Aeronaut & Astronaut, Coll Mat Sci & Technol, Nanjing 210016, Peoples R China.",2
WOS:001242278500001,"Wang, WW","Nanjing Univ Aeronaut & Astronaut, Coll Mat Sci & Technol, Nanjing 210016, Peoples R China.",3
WOS:001242278500001,"Li, B","Nanjing Univ Aeronaut & Astronaut, Coll Mat Sci & Technol, Nanjing 210016, Peoples R China.",4
WOS:001242278500001,"Yang, M","Nanjing Univ Aeronaut & Astronaut, Coll Mat Sci & Technol, Nanjing 210016, Peoples R China.",5
WOS:001242278500001,"Zhao, YJ","Jinling Inst Technol, Sch Mat Engn, Nanjing 211169, Peoples R China.",6
WOS:001242278500001,"Zhou, W","Shareate Tools Ltd, Suzhou 215121, Peoples R China.",7
WOS:001193311700001,"Shen, LB","Nanjing Univ Informat Sci & Technol, Collaborat Innovat Ctr Forecast & Evaluat Meteorol, Key Lab Meteorol Disaster, Minist Educ KLME,Joint Int Res Lab Climate & Envir, Nanjing 210044, Peoples R China.",1
WOS:001193311700001,"Tian, LP","Nanjing Univ Informat Sci & Technol, Collaborat Innovat Ctr Forecast & Evaluat Meteorol, Key Lab Meteorol Disaster, Minist Educ KLME,Joint Int Res Lab Climate & Envir, Nanjing 210044, Peoples R China.",2
WOS:001193311700001,"Yao, HB","Hohai Univ, Coll Sci, Nanjing 213022, Peoples R China.",3
WOS:001193311700001,"Tian, DP","Nanjing Univ Informat Sci & Technol, Collaborat Innovat Ctr Forecast & Evaluat Meteorol, Key Lab Meteorol Disaster, Minist Educ KLME,Joint Int Res Lab Climate & Envir, Nanjing 210044, Peoples R China.",4
WOS:001193311700001,"Ge, YF","Nanjing Univ Informat Sci & Technol, Jiangsu Collaborat Innovat Ctr Atmospher Environm, Jiangsu Key Lab Optoelect Detect Atmosphere & Ocea, Nanjing 210044, Peoples R China.",5
WOS:001193311700001,"Sun, ZM","Nanjing Univ Informat Sci & Technol, Jiangsu Collaborat Innovat Ctr Atmospher Environm, Jiangsu Key Lab Optoelect Detect Atmosphere & Ocea, Nanjing 210044, Peoples R China.",6
WOS:001193311700001,"Liu, YZ","Nanjing Univ Informat Sci & Technol, Collaborat Innovat Ctr Forecast & Evaluat Meteorol, Key Lab Meteorol Disaster, Minist Educ KLME,Joint Int Res Lab Climate & Envir, Nanjing 210044, Peoples R China.",7
WOS:000852508400001,"Lotz, T","Jinling Inst Technol, Sch Comp Engn, Hongjing Ave 99, Nanjing 211169, Peoples R China.",1
WOS:000852508400001,"Su, SB","Jinling Inst Technol, Sch Comp Engn, Hongjing Ave 99, Nanjing 211169, Peoples R China.",2
WOS:000852508400001,"Opp, C","Philipps Univ Marburg, Fac Geog, Biegenstr 10, D-35032 Marburg, Germany.",3
WOS:000751892400004,"Chen, T","Guangxi Univ Sci & Technol, Sch Biol & Chem Engn, 268 Ave Donghuan, Liuzhou 545006, Guangxi, Peoples R China.",1
